url,title,body
https://api.github.com/repos/OfficeDev/office-js/issues/989,"Outlook add-in for ie browser and windows client: The ui display is strange, when block untrusted fonts in enterprise","when block untrusted fonts in enterprise like this link: https://docs.microsoft.com/en-us/windows/security/threat-protection/block-untrusted-fonts-in-enterprise

the office 365 ui display is strange, some icon missed.

![image](https://user-images.githubusercontent.com/1878089/74628595-07ba9e80-5191-11ea-8c93-353d34f53b08.png)

and we use office css class in our add-in(which is .ms-ChoiceField-input): and **Office365Icons** font is untrusted. and this make our checkbox can't display checked status. even we have installed Office365Icons.ttf
```css
.ms-ChoiceField-input[type=checkbox]:checked+.ms-ChoiceField-field:before {
    -moz-osx-font-smoothing: grayscale;
    -webkit-font-smoothing: antialiased;
    display: inline-block;
    font-family: Office365Icons;
    font-style: normal;
    font-weight: 400;
    line-height: 1;
    speak: none;
    content: '\e041';
    background-color: transparent;
    border-radius: 0;
    font-size: 13px;
    top: 3px;
    left: 3px
}
```
![image](https://user-images.githubusercontent.com/1878089/74629493-50735700-5193-11ea-8cd7-38f7a1644c7a.png)

even we have installed Office365Icons.ttf
![image](https://user-images.githubusercontent.com/1878089/74629572-831d4f80-5193-11ea-98e2-7960f035417c.png)


"
https://api.github.com/repos/OfficeDev/office-js/issues/987,Office.context.mailbox.displayNewMessageForm doesn't work in outlook 16.35,"Office.context.mailbox.displayNewMessageForm doesn't work in outlook 16.35

## Expected Behavior
run `Office.context.mailbox.displayNewMessageForm({htmlBody: ""Platform: Mac<br/>Outlook Version: 16.35<br/> Add-in Version: 11.2.1.9999"",subject: ""Outlook Add-in Feedback"",toRecipients: [""info@xxx.com""]})` with Office.js context should pop up a new email with the corresponding content.

## Current Behavior
this method will return undefine
<img width=""1364"" alt=""Screen Shot 2020-02-14 at 2 20 56 PM"" src=""https://user-images.githubusercontent.com/5601033/74560787-4eac5800-4f35-11ea-9fd6-f0099bef6082.png"">


## Steps to Reproduce, or Live Example
1. open outlook
2. open add-in
3. inspect element
4. run `Office.context.mailbox.displayNewMessageForm({htmlBody: ""Platform: Mac<br/>Outlook Version: 16.35<br/> Add-in Version: 11.2.1.9999"",subject: ""Outlook Add-in Feedback"",toRecipients: [""info@xxx.com""]})`

## Context
We just want to use this API to open a new email window and fill in some content automatically, so user can send us some feedback when they use our outlook add-in

## Your Environment
<!--- Include as many relevant details about the environment you experienced the bug in -->
* Platform [PC desktop, Mac, iOS, Office Online]: Mac
* Host [Excel, Word, PowerPoint, etc.]: Outlook
* Office version number: 16.35(20021300)
* Operating System: can be reproduced in catalina and mojave
* Browser (if using Office Online): N/A

## Useful logs
N/A
"
https://api.github.com/repos/OfficeDev/office-js/issues/981,Compatibility between Toggling 'Up/Down' arrows in Inspector View and Pinnable Taskpane,"The Outlook Addin has inconsistent behavior when it is pinned in Inspector View while the user interacts the 'up' and 'down' arrows to toggle through emails in Read Mode. Additionally, as the user toggle through emails in the Inspector View, the Explorer View also updates with the respective email. Because the addin is pinned, it also loads up in Explorer View and we observed a delay in the getItem call. 

## Expected Behavior
In the Outlook Addin, both the Inspector and Explorer views should load getItem context without error

## Current Behavior
1. In the Outlook Addin, the Explorer View often times has a delay when attempting to getItem
2. The pinned Addin in the Inspector View sometimes sometimes does not remain pinned on email toggle

## Steps to Reproduce, or Live Example
1. Open Outlook Addin and pin it to Explorer View
2. Double click on any email in the Inbox Folder to open up Inspector View
3. Observe the Addin open in the Inspector View
4. Use the 'Up/Down"" arrows to switch to another email and observe Addin behavior in both Explorer and Inspector Views.

Inspector View up/down arrows
![updownarrows](https://user-images.githubusercontent.com/14811552/74385549-a8334c00-4da8-11ea-884b-c097172a61d7.jpeg)

Failed getItem call in Explorer View
![explorerview](https://user-images.githubusercontent.com/14811552/74385557-abc6d300-4da8-11ea-8a45-aed5052bda4d.jpeg)

## Context
- Arose from a customer investigation

## Your Environment
<!--- Include as many relevant details about the environment you experienced the bug in -->
* Platform [PC desktop, Mac, iOS, Office Online]: Outlook Desktop on Windows
"
https://api.github.com/repos/OfficeDev/office-js/issues/979,Unable to save draft from context of pinned taskpane after switching to a different draft,"## Expected Behavior
The Outlook.js API call to save the draft should not fail when I try to call it from a pinned compose taskpane.

## Current Behavior

If you have already pinned the compose taskpane from a previous message compose, when you click reply on a message from your inbox again, the call to `Office.context.mailbox.item.saveAsync` will yield the following error:

| Code | Name | Message|
| --- | --- | --- |
| 9021 | SaveError | Connection error occurred while trying to save the item on the server. |

If you close the pinned taskpane and open it again, the API call will succeed as expected.

## Steps to Reproduce, or Live Example

1. Ensure that you have Cached Exchange Mode enabled for your Outlook client
1. Go to your inbox
1. Click Reply on a message (inline, not pop-out)
1. Open the add-in Taskpane and pin it
1. Click Delete on this Draft to close it
1, Click reply on 
1. Attach an Edge debugger to the taskpane context
1. Directly invoke `Office.context.mailbox.item.saveAsync`
1. See the error

## Context

This affects the email send functionality of our product. We rely on `Office.context.mailbox.item.saveAsync` to yield the draft ID, which is sent to our server and later used to invoke the [`send` Graph API function](https://docs.microsoft.com/en-us/graph/api/message-send?view=graph-rest-1.0&tabs=http).

We would like our add-in's send functionality to reliably work using the pinned compose taskpane and inline reply (instead of a pop-out), as that will be one of the most widely used contexts for our email send functionality.

We would prefer not to hack around this issue ourselves if the root cause can be identified and fixed.

### Note

This is with Cached Exchange Mode enabled. We have to support this feature of the PC Desktop client as our customers depend on it.

## Your Environment

* Platform: **PC desktop**
* Host: **Outlook**
* Outlook version number: **Microsoft Outlook for Office 365 MSO (16.0.12430.20112) 32-bit**
* Operating System: **Windows 10 Home**
* Browser (if using Office Online): **N/A**

## Useful logs

Screenshot with error:

![9021_error_message](https://user-images.githubusercontent.com/692632/74288492-5e336300-4ce1-11ea-927f-a5dd395f6522.PNG)

Recording:

![2020-02-11 15 22 46](https://user-images.githubusercontent.com/692632/74288911-94251700-4ce2-11ea-8511-735cf14d7165.gif)

Manifest source URL: https://addin.grooveapp.com/manifest.xml"
https://api.github.com/repos/OfficeDev/office-js/issues/970,"Outlook for Mac, addFileAttachmentFromBase64Async, An internal error has occurred.","In an Outlook add-in for compose mode, we are using the addFileAttachmentFromBase64Async method to add attachments. In Outlook for Mac, the ""Internal Error"" occurs if attachmentName contains space characters.

## Expected Behavior
The Internal Error should not occur.

## Current Behavior
The following error occurs:
OSF.DDA.Error
name: ""Internal Error""
message: ""An internal error has occurred.""
code: undefined

## Steps to Reproduce, or Live Example
Please use the following code to reproduce the issue:
`const options2: Office.AsyncContextOptions & { isInline: boolean } = {
    isInline: false
};
Office.context.mailbox.item.addFileAttachmentFromBase64Async('MQ==', 'test 1.txt', options2, (result: Office.AsyncResult<string>) => {});`

## Context

## Your Environment
* Platform: Mac
* Host: Outlook for Mac
* Office version number: 16.33 (20011301)
* Operating System: ______
* Browser (if using Office Online): ______

"
https://api.github.com/repos/OfficeDev/office-js/issues/969,[outlook add-in]Can we get more info about recurring meeting,"<!--- Provide a general summary of the issue in the Title above -->
I consult the microsoft add-in Doc. Only get this recurring meeting info. But when I edit this event or all events in this series I can't see any different. 
As a result, A user can different what they are editing but as an add-in can't.

## Expected Behavior
I wonder is there a api for add-in to different what they are editing an event or entire series.
I see outlook have notification to let me know what I am editing so I think add-in should get these info.

## Current Behavior
call Office.context.mailbox.item.recurrence.getAsync

## Your Environment
<!--- Include as many relevant details about the environment you experienced the bug in -->
* Platform [PC desktop, Mac, iOS, Office Online]: All
* Host [Excel, Word, PowerPoint, etc.]: Outlook
* Office version number: 2016&2019&Online
* Operating System: windows 10
* Browser (if using Office Online): chrome
"
https://api.github.com/repos/OfficeDev/office-js/issues/968,Outlook Add-in is not working on Android 9 and Android 10,"I am developing Outlook add-in using add-in command to execute a function.
The test version of the add-in will open dialog then user can choose to click OK or cancel then another dialog will appear and user can click OK to complete the action.
The add-in works well on iOS and web, but not on Android<!--- Provide a general summary of the issue in the Title above -->

## Expected Behavior
I expected the add-in can work on web, iOS, Android

1. The add-in will show notification "" is working on your request""
2. The add-in then show notification ""step 1""
3. The add-in then open a dialog allow user to click button to send message back to parent and the dialog is closed
4. The notification show ""step 2""
5. The dialog will appear and allow user to click button to send message back to parent and the dialog is closed
6. Action complete
<!--- Tell us what you expected to happen -->

## Current Behavior
The add-in works very well on web and iOS. But when it comes to Android, the problem appears:

- Sometimes the add-in stops working, the only notification message appears is "" is working on your request"" and it spinning forever.
- Sometimes the add-in successfully opens the dialog but I click many times to the button on the dialog and nothing happened, no error showing up, it just stays there. Need to press X to close the dialog.
- Sometimes the add-in can stop at any step.
- Sometimes the add-in does successfully the expected steps.

<!--- Tell us what happens instead of the expected behavior -->
<!--- If suggesting a change/improvement, explain the difference from current behavior -->

## Steps to Reproduce, or Live Example
<!--- Ideally, provide a link to a live example, created and shared using -->
<!--- [Script Lab](https://aka.ms/scriptlab). If relevant, create two buttons, -->
<!--- one that sets up data in the document, and another that exemplifies the issue. -->
* Link to live example: ______
https://github.com/ntranvinh/AndroidOutlookAddinSample
<!--- If not possible, or if the snippet requires extra explanation, provide repro steps below: -->

## Context
<!--- How has this issue affected you? What are you trying to accomplish? -->
<!--- Providing context helps us come up with a solution that is most useful in the real world -->

## Your Environment
<!--- Include as many relevant details about the environment you experienced the bug in -->
* Platform [PC desktop, Mac, iOS, Office Online]: Android
* Host [Excel, Word, PowerPoint, etc.]: Outlook
* Office version number: the latest version of Outlook for Android on 2020-04-02
* Operating System: Android version 9 and Android version 10
* Browser (if using Office Online): ______

## Useful logs
<!--- Please include any of the following logs that may help us debugging your issue -->
- [ ] Console errors
- [ ] Screenshots
- [ ] Test file (if only happens on a particular file)
"
https://api.github.com/repos/OfficeDev/office-js/issues/965,"Outlook for Mac, setSelectedDataAsync, font-size problem","In an Outlook add-in for compose mode, we are using the setSelectedDataAsync method to insert HTML text into the email body. In Outlook for Mac, the default font size is set to 11pt (please see the screenshot attached). The setSelectedDataAsync method does not allow inserting HTML text with the default font size.

## Expected Behavior
The setSelectedDataAsync method shall insert HTML text with the specified font size or the default font size (if the font-size property is not specified).

## Current Behavior
The setSelectedDataAsync method inserts HTML text with font size === 12pt. 

## Steps to Reproduce, or Live Example
Please see the test code below:
`Office.context.mailbox.item.body.setSelectedDataAsync(‘We appreciate the time you have spent on this issue’, { coercionType: Office.CoercionType.Html }, (asyncResult) => {
});`

`Office.context.mailbox.item.body.setSelectedDataAsync(‘<p>We appreciate the time you have spent on this issue</p>’, { coercionType: Office.CoercionType.Html }, (asyncResult) => {
});`

`Office.context.mailbox.item.body.setSelectedDataAsync(‘<span style=”font-size:11pt”>We appreciate the time you have spent on this issue</span>’, { coercionType: Office.CoercionType.Html }, (asyncResult) => {
});`

`Office.context.mailbox.item.body.setSelectedDataAsync(‘<p><span style=”font-size:11pt”>We appreciate the time you have spent on this issue</span></p>’, { coercionType: Office.CoercionType.Html }, (asyncResult) => {
});`


The four code samples above do the same thing, the difference is in HTML tags and styles. All the code samples insert paragraphs with font size = 12pt, please see the screenshot attached.

* Additional details:
  1. Only Outlook for Mac is affected. Everything works fine in Outlook Online and Outlook 2016 & 2019.

## Context

## Your Environment
* Platform: Mac
* Host: Outlook for Mac
* Office version number: 16.33 (20011301)

* Operating System: ______
* Browser (if using Office Online): ______

## Useful logs
- [ ] Screenshots
<img width=""586"" alt=""OutlookForMac-Settings"" src=""https://user-images.githubusercontent.com/28924916/73670014-8b688b80-46b9-11ea-8956-e2215e01239a.png"">
<img width=""469"" alt=""OutlookForMac-Inspector"" src=""https://user-images.githubusercontent.com/28924916/73670042-96bbb700-46b9-11ea-8557-91c097eaa136.png"">
"
https://api.github.com/repos/OfficeDev/office-js/issues/964,"OWA add-in error: We're sorry, we couldn't access [add-in name]. Make sure that you have a network connection. If the problem continues, please try again later","`We're sorry, we couldn't access [add-in name]. Make sure that you have a network connection. If the problem continues, please try again later`
This error message starts showing on IE11 and we couldn't reproduce it.
Then it starts showing on Chrome as well, it happened randomly, but there's a way to reproduce it in one case only:
- having onsend functionality that will trigger a dialog when the send button clicked
- add debugger in the dialog.
- trigger (press) send, that is going to show the dialog, therefore the debugger.
- leave it for more than 5min (dialog lifetime).
Now I expect the dialog to be closed automatically after ~5min, and that happened but the error message is shown as well.
But still, sometimes this error message is shown randomly once the send button clicked! it shown instead of this message: `[Add-in name] is working on your request.`
I cant troubleshoot/log or even control the add-in at that time, it happened before the add-in gets initialized, however, I can see in the Devtools in Chrome an error log (see below) from your side (I'm not using React in our add-in).

Knowing that this issue is affecting our costumers and preventing them from sending messages.
And again, the step to reproduce this issue is for one case, but costumers are getting it when they click send.

## Environment
* OS: Mac, Windows
* Browser: Chrome, IE11

## Useful logs
- Console errors:
```
react-dom.production.min.js:114 Uncaught TypeError: Cannot read property 'extension' of null
    at IFrameableDialog.tsx:43
    at index.module.js:200
    at index.module.js:178
    at an (mobx.module.js:3321)
    at e.track (mobx.module.js:3525)
    at h (index.module.js:176)
    at index.module.js:200
    at Ui (react-dom.production.min.js:148)
    at va (react-dom.production.min.js:166)
    at ma (react-dom.production.min.js:166)
```"
https://api.github.com/repos/OfficeDev/office-js/issues/953,Outlook add-in keeps cache even though last-modified header from CDN is updated,"We store our html and javascript files on CloudFront CDN. When we update our code, we see that CloudFront successfully updates the `last-modified` HTTP response header, but nevertheless, at some occasions Outlook (on all device types) will show a blank page and only clearing cache would show the updated code.

## Expected Behavior
When we update our code, Outlook will show the most recent version and not a blank page.

## Steps to Reproduce
1. Deliver your add-in's HTML+javascript code from CloudFront CDN.
1. Update your code.
1. Test that cloudfront delivers the latest code with up-to-date HTTP response headers (specifically `last-modified`). Example of headers (please excuse my replacements with `<I_hid_this>`):
```
content-length: 1771813
content-type: application/javascript
date: Tue, 28 Jan 2020 14:01:29 GMT
etag: ""34c30b36188c68a41d8e0ac4292d479d""
last-modified: Tue, 28 Jan 2020 13:55:03 GMT
server: AmazonS3
status: 200
via: 1.1 <I_hid_this>.cloudfront.net (CloudFront)
x-amz-cf-id: <I_hid_this>
x-amz-cf-pop: <I_hid_this>
x-cache: Miss from cloudfront
```
4. Launch Outlook on any device (tested on Windows, Mac, and outlook.office.com OWA) and show the add-in. *Sometimes* Outlook will not show the updated version, and instead show a blank screen!


## Context
Our add-in is updated frequently, so we need Outlook to show the most recent version. 

## Your Environment
* Platform: Tested on PC desktop Outlook, Mac Outlook, Android Outlook and Office Online Outlook
* Host: Outlook
* Office version number: latest on all platforms
* Operating System: latest on all platforms (except Android)
* Browser (if using Office Online): Chrome"
https://api.github.com/repos/OfficeDev/office-js/issues/951,"Comment of ""timeZone"" is obviously wrong","It's an obvious copy error by commenting ""timeZone"" as ""Gets the user's SMTP email address."".

In fact I'd like to know what time zone ID this property shows, Windows, Rails, or Iana. Could you please specify this as well?

---
#### Document Details

⚠ *Do not edit this section. It is required for docs.microsoft.com ➟ GitHub issue linking.*

* ID: 32ddf3ef-2ff6-0046-19a4-191578b09135
* Version Independent ID: 39937c7a-37f8-32a3-6db5-bf7c6d5c0c00
* Content: [Office.UserProfile interface - Office Add-ins](https://docs.microsoft.com/en-us/javascript/api/outlook/office.userprofile?view=outlook-js-preview#feedback)
* Content Source: [docs/docs-ref-autogen/outlook/outlook/office.userprofile.yml](https://github.com/OfficeDev/office-js-docs-reference/blob/live/docs/docs-ref-autogen/outlook/outlook/office.userprofile.yml)
* Product: **outlook**
* Technology: **add-ins**
* GitHub Login: @o365devx
* Microsoft Alias: **o365devx**"
https://api.github.com/repos/OfficeDev/office-js/issues/948,Outlook: Office.context.mailbox.item.cc and Office.context.mailbox.item.to returns only 20 email addresses in OWA,"Office.context.mailbox.item.to and Office.context.mailbox.item.cc returns only 20 email addresses for each field if add-in was opened in Email with more than 20 emails in each of these fields.

## Expected Behavior
https://docs.microsoft.com/en-us/javascript/api/outlook/office.messageread?view=outlook-js-1.1#to
https://docs.microsoft.com/en-us/javascript/api/outlook/office.messageread?view=outlook-js-1.1#cc

>By default, the collection is limited to a maximum of 100 members. However, on Windows and Mac, you can get 500 members maximum.

It means  that these fields should return 100 items maximum in OWA.

## Current Behavior
If email contains more than 20 email addresses in **TO** or **CC** field then Office Javascript API methods
`Office.context.mailbox.item.to` or 
`Office.context.mailbox.item.cc` respectively returns only first 20 email addresses untill collapsed fields are expanded
![image](https://user-images.githubusercontent.com/15731794/72903544-721d2200-3d3e-11ea-90c3-ba08a7a1daa3.png)

Once I click on these down arrows the rest of addresses is loaded and after that 
`Office.context.mailbox.item.to` 
`Office.context.mailbox.item.cc` returns actual list of email addresses


## Steps to Reproduce, or Live Example
* Link to live example: https://codepen.io/sankledar/project/editor/DPmPNm 
Just replace <SERVER_NAME> in manifest and deploy solution.
* Prepare email with more than 20 email addresses in **TO** or **CC** field
* Run installed add-in in OWA in Read Form of prepared email
* Add-in will show that field with more than 20 addresses contains only 20 addresses
* Expand list of collapsed email addresses and re-run add-in
* Add-in will show actual count of email addresses (even not limited neither by 100 nor by 500 items) 

## Environment
<!--- Include as many relevant details about the environment you experienced the bug in -->
* Platform: Office Online
* Host : Outlook
* Office version number: 16.0.10908.10000
* Operating System: Windows 10 version 1803 (OS Build 17134.1246) (64-bit)
* Browser (if using Office Online): Google Chrome  Version 79.0.3945.117 (Official Build) (64-bit)

Also the same issue was posted on User Voice 
https://officespdev.uservoice.com/forums/224641-feature-requests-and-feedback/suggestions/37142968-fix-issue-in-the-new-outlook-that-limits-the-dis
"
https://api.github.com/repos/OfficeDev/office-js/issues/943,Outlook: OnSend add-in is not sending appointments on first attempt,"OnSend Add In for Meetings/Appointments doesnt send in the first call

## Expected Behavior
When I click send on my OnSend Add-In popup , the appointment needs to be sent. 

## Current Behavior
But I'm having to trigger the addin twice and it creates 2 events in my calendar, 
First event is just saved while second event is actually send.


## Steps to Reproduce, or Live Example
Attached the video replication for example

![Capture](https://user-images.githubusercontent.com/5896139/72810332-5b65c500-3c83-11ea-8d8b-725a6e764f47.JPG)

having set the event.completed to true is not sending the invite.

* Platform [PC desktop, Mac, iOS, Office Online]: OWA 
* Host [Excel, Word, PowerPoint, etc.]: Outlook
* Browser (if using Office Online): Chrome


[Calendar - Krishna, Sourabh - Outlook - Google Chrome 2020-01-21 19-06-01.zip](https://github.com/OfficeDev/office-js/files/4091322/Calendar.-.Krishna.Sourabh.-.Outlook.-.Google.Chrome.2020-01-21.19-06-01.zip)
"
https://api.github.com/repos/OfficeDev/office-js/issues/942,"[Outlook add-in] After update windows , dev tool not work any more, any recommend?","<!--- Provide a general summary of the issue in the Title above -->
After update windows to 1903 , dev tool(IEChooser) can't debug outlook client add-in any more.
Can microsoft recommend a debug tool?

## Expected Behavior
<!--- Tell us what you expected to happen -->
Have a tool can debug add-in in Outlook Client windows.

## Your Environment
<!--- Include as many relevant details about the environment you experienced the bug in -->
* Platform [PC desktop, Mac, iOS, Office Online]: PC desktop
* Host [Excel, Word, PowerPoint, etc.]: Outlook
* Office version number: ______
* Operating System: windows 10 1903
* Browser (if using Office Online): ______

I know this problem is because browser core changed to chromium. But for most user (include me) they don't want to install visual studio 2015+, just for add-in debug. 
Any recommend dev tool ?Or any setting that we can use IEChooser.
"
https://api.github.com/repos/OfficeDev/office-js/issues/928,Previously Working AddIn Is Not Starting Up.,"We have developed an addin which had been working really well with your standalone outlook clients. It is a script based taskpane-type addin. Recently,  some of our end users have started experiencing problems during the loading of the addin. I cannot reproduce the same issue on my machine (Windows 10 B1909 and  Office MSO 16.0.12325.20280). I was thinking that this was an issue related to Outlook-moving-to-EDGE-dropping-IE. (https://docs.microsoft.com/en-au/office/dev/add-ins/concepts/browsers-used-by-office-web-add-ins)

Note also that our addin is still working fine with the browsers (OWA). The issue we are having is right now with standalone clients.

Do you have anything in your documentation or knowledge-base that can potentially cause the following? 

![image-edited](https://user-images.githubusercontent.com/3444844/72140894-abfc3900-33cc-11ea-830c-f32da191ca85.png)

Thanks.

"
https://api.github.com/repos/OfficeDev/office-js/issues/926,Office.context.mailbox.item.body.getAsync returns error 9020 An internal error has occured,"<!--- Provide a general summary of the issue in the Title above -->
Since a few days we get an error response 9020 on the call Office.context.mailbox.item.body.getAsync. This code used to work flawless. Is there a Microsoft problem?

## Current Behavior
value: null
status: failed
error: OSF.DDA.Error
  name: GenericResponseError
  message: An internal error has occurred.
  code: 9020

## Steps to Reproduce, or Live Example
function getEmailBody() {
  Office.context.mailbox.item.body.getAsync(Office.CoercionType.Text, function callback(asyncResult) {
       return asyncResult.value;
});

We have launched addin using OWA chrome browser.
"
https://api.github.com/repos/OfficeDev/office-js/issues/933,[outlook]: How can I access to microphone in office add-in ?,"There is a pop-up to ask for microphone permission on web, but Nothing happened on desktop app , so I can't access to microphone on desktop. It seems that there isn't any useful informations on docs.  how can I access to microphone on desktop ? 
Platform: MacOS 
Thanks
"
https://api.github.com/repos/OfficeDev/office-js/issues/921,Outlook online: Add-in problems when using new api getSharedPropertiesAsync.,"<!--- Provide a general summary of the issue in the Title above -->
Problems when using new api getSharedPropertiesAsync. Console report getSharedPropertiesAsync not a function in Office.context.mailbox.item. And I tried this on a shared calendar.
## Expected Behavior
<!--- Tell us what you expected to happen -->
I can use this api and get callback result.
By the way, is there any possible I can use any api to get email from shared calendar on add-in ?

## Current Behavior
<!--- Tell us what happens instead of the expected behavior -->
When I use 'Office.context.mailbox.item.getSharedPropertiesAsync' on my add-in , it report error on console about 'getSharedPropertiesAsync' is not a function in 'Office.context.mailbox.item'. 
<!--- If suggesting a change/improvement, explain the difference from current behavior -->
I want to know when should I call this function and is there any api can let me get events/email on other's shared calendar ?

## Steps to Reproduce, or Live Example
<!--- Ideally, provide a link to a live example, created and shared using -->
<!--- [Script Lab](https://aka.ms/scriptlab). If relevant, create two buttons, -->
<!--- one that sets up data in the document, and another that exemplifies the issue. -->
* Link to live example: ______
Just call 'Office.context.mailbox.item.getSharedPropertiesAsync' on add-in, it will report 'error' even on a shared calendar.

## Context
<!--- How has this issue affected you? What are you trying to accomplish? -->
<!--- Providing context helps us come up with a solution that is most useful in the real world -->

Microsoft let us have ability to operate events on other's calendar. So we actually hope add-in api can get the same ability so that we don't need take time to do the cumbersome operations again and again.

## Your Environment
<!--- Include as many relevant details about the environment you experienced the bug in -->
* Platform [PC desktop, Mac, iOS, Office Online]: Office Online(I guess Outlook Client might get the same problem)
* Host [Excel, Word, PowerPoint, etc.]: Outlook
* Office version number: Online
* Operating System: windows 10
* Browser (if using Office Online): Chrome  79.0.3945.88 64bit

## Useful logs
<!--- Please include any of the following logs that may help us debugging your issue -->
- [ ] Console errors
- [x] Screenshots
- [x] Test file (if only happens on a particular file)

blew is my code for debug this api:
testGetSharedProperties(){
            if( 'getSharedPropertiesAsync' in Office.context.mailbox.item){
                console.log(""getSharedPropertiesAsync in Office.context.mailbox.item"");
                Office.context.mailbox.item.getSharedPropertiesAsync(function(asyncResult){
                    console.log(""-----current asyncResult: ""+JSON.stringify(asyncResult));
                });
            } else {
                console.log(""getSharedPropertiesAsync not in Office.context.mailbox.item"");
            }
            
        }
"
https://api.github.com/repos/OfficeDev/office-js/issues/918,[Outlook add-in] Outlook 2013 cannot run any add-in app error: outlook.15.01.js access denied,"Outlook 2013 cannot run any add-in app. All ad-in was show in error: outlook.15.01.js access denied.
We have tried many add-ins include 'My-template' . All add-in show in 'Office applications' and if I try to start any add-in will show error. I open the developer tool can see error:  ""outlook.15.01.js access denied""
PS: This probelm happened on Outlook 2013 onpremise environment.
## Expected Behavior
<!--- Tell us what you expected to happen -->
add-in load normal.

## Current Behavior
<!--- Tell us what happens instead of the expected behavior -->
<!--- If suggesting a change/improvement, explain the difference from current behavior -->
Install add-in from application store. Then try to start this add-in.
And I have tried some way to resolve this problem:
1. Check manifest to delete unsupported tag on Outlook 2013.
2. we can access microsoft site.
3. reset IE 'Security' configuration to default
And I will try command:""icacls %userprofile%\Appdata\LocalLow /t /setintegritylevel (OI)(CI)L"" ,But I don't think this will solve this problem. 

## Steps to Reproduce, or Live Example
Just load add-in on Outlook 2013 Windows 10(CitriX)

## Context
<!--- How has this issue affected you? What are you trying to accomplish? -->
<!--- Providing context helps us come up with a solution that is most useful in the real world -->
As a result , we can't use add-in on Outlook 2013

## Your Environment
<!--- Include as many relevant details about the environment you experienced the bug in -->
* Platform [PC desktop, Mac, iOS, Office Online]: PC desktop
* Host [Excel, Word, PowerPoint, etc.]: Outlook
* Office version number: Outlook 2013
* Operating System: Windows 10 (On CitriX)
* Browser (if using Office Online): NA

## Useful logs
![image](https://user-images.githubusercontent.com/15980696/71553582-fdabd780-2a4c-11ea-9b94-394f07e8d42d.png)

By the way, I always meet this kind of issue about add-in can't load. Do microsoft have any wiki about how to check this kind of issues?
"
https://api.github.com/repos/OfficeDev/office-js/issues/913,Outlook on the web: Accessibility: VoiceOver/NVDA cannot use keyboard input (tab) to enter the add-in," accessibility software(VoiceOver and nvda) can't press ""tab"" and enter into the add-on right side panel.
And you can try to remove the **tabindex=""0""** which is on the top of the add-on iframe panel div.
like below:
![image](https://user-images.githubusercontent.com/1878089/71237629-04479a00-233d-11ea-969b-74b0d5b6358a.png)

remove this one, and both VoiceOver and nvda can be worked.
like below:
![image](https://user-images.githubusercontent.com/1878089/71238052-183fcb80-233e-11ea-95b4-99dc427985c9.png)

But, this is office365 code, not my. So i can't do anything to fix that.
So, please check this one."
https://api.github.com/repos/OfficeDev/office-js/issues/944,The addin is not working when it is built to production mode. (developed using angular),"I have created a addin for outlook using angular. When I publish the project. The addin is not working.
Is there any problem with build process?"
https://api.github.com/repos/OfficeDev/office-js/issues/914,Issue with CustomeProperties get() ,"I am using code based on this page:
 
function customPropsCallback(asyncResult) {
    var customProps = asyncResult.value;
    console.log(customProps);
    var myProp = customProps.get(""myProp"");
    console.log(myProp);
    customProps.set(""otherProp"", ""value"");
    customProps.saveAsync(saveCallback);
}

myProp is always coming as undefined. But customProps has the value previously stored in myProp.



---
#### Document Details

⚠ *Do not edit this section. It is required for docs.microsoft.com ➟ GitHub issue linking.*

* ID: 5bae5b9e-dce2-82ce-2693-d61952ea0127
* Version Independent ID: 7f2296ec-40a4-7a0e-831c-e8343b438ddb
* Content: [Office.Item interface - Office Add-ins](https://docs.microsoft.com/en-us/javascript/api/outlook/office.item?view=outlook-js-preview#feedback)
* Content Source: [docs/docs-ref-autogen/outlook/outlook/office.item.yml](https://github.com/OfficeDev/office-js-docs-reference/blob/live/docs/docs-ref-autogen/outlook/outlook/office.item.yml)
* Product: **outlook**
* Technology: **add-ins**
* GitHub Login: @o365devx
* Microsoft Alias: **o365devx**"
